,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
90858,90150,Male,disloyal Customer,63,Business travel,Eco,583,2,0,2,4,2,2,2,5,5,5,5,2,5,2,217,217,neutral or dissatisfied
90859,82736,Female,Loyal Customer,59,Business travel,Business,1925,2,4,4,4,1,4,4,2,2,2,2,2,2,1,0,0,neutral or dissatisfied
90860,116318,Male,Loyal Customer,60,Personal Travel,Eco,371,3,1,3,3,4,3,4,4,3,4,3,3,3,4,0,0,neutral or dissatisfied
90861,23925,Male,Loyal Customer,21,Personal Travel,Eco,579,3,4,3,3,3,3,2,3,5,3,5,3,4,3,0,0,neutral or dissatisfied
90862,108778,Male,Loyal Customer,59,Business travel,Business,545,4,5,5,5,4,4,4,4,4,4,4,1,4,3,11,0,neutral or dissatisfied
90863,44321,Male,Loyal Customer,47,Personal Travel,Eco,318,1,5,1,3,4,1,4,4,5,5,3,3,1,4,0,0,neutral or dissatisfied
90864,93082,Male,Loyal Customer,29,Business travel,Business,2515,1,1,1,1,1,1,1,1,1,1,3,1,4,1,35,37,neutral or dissatisfied
90865,34834,Male,Loyal Customer,37,Business travel,Eco Plus,264,2,2,2,2,2,2,2,2,2,1,4,2,4,2,7,0,neutral or dissatisfied
90866,86999,Female,Loyal Customer,29,Personal Travel,Eco,907,2,5,2,4,2,2,2,2,5,5,5,3,4,2,0,1,neutral or dissatisfied
90867,41422,Female,Loyal Customer,24,Personal Travel,Eco,913,3,4,3,3,5,3,5,5,3,4,4,5,4,5,4,10,neutral or dissatisfied
90868,16659,Male,disloyal Customer,52,Business travel,Eco,488,2,3,2,4,3,2,3,3,1,3,3,1,3,3,0,0,neutral or dissatisfied
90869,14808,Female,disloyal Customer,40,Business travel,Business,95,5,5,5,4,2,5,2,2,1,3,2,4,1,2,3,16,satisfied
90870,8373,Female,disloyal Customer,26,Business travel,Eco,773,4,4,4,3,5,4,5,5,3,5,4,4,3,5,0,0,neutral or dissatisfied
90871,52149,Male,Loyal Customer,51,Business travel,Business,455,1,5,5,5,1,4,3,1,1,1,1,2,1,4,0,0,neutral or dissatisfied
90872,13048,Female,Loyal Customer,49,Personal Travel,Eco,374,3,4,3,5,3,3,1,5,5,3,5,4,5,1,6,3,neutral or dissatisfied
90873,91238,Female,Loyal Customer,15,Personal Travel,Eco,442,4,4,4,4,3,4,3,3,5,4,5,3,5,3,3,0,neutral or dissatisfied
90874,85777,Male,Loyal Customer,67,Business travel,Eco,666,3,3,3,3,3,3,3,2,3,4,3,3,4,3,149,132,neutral or dissatisfied
90875,90419,Male,Loyal Customer,54,Business travel,Business,270,2,2,4,2,5,5,4,5,5,4,5,3,5,3,0,0,satisfied
90876,16558,Male,Loyal Customer,39,Business travel,Eco,872,4,5,5,5,4,4,4,5,3,4,2,4,5,4,137,127,satisfied
90877,114081,Male,Loyal Customer,61,Business travel,Business,1947,1,3,3,3,1,3,2,1,1,2,1,4,1,2,0,0,neutral or dissatisfied
90878,26894,Male,Loyal Customer,24,Personal Travel,Eco,689,1,5,1,5,1,1,1,1,5,4,4,3,5,1,0,0,neutral or dissatisfied
90879,21436,Male,Loyal Customer,52,Business travel,Eco,164,4,4,4,4,5,4,5,5,3,2,2,2,4,5,43,39,satisfied
90880,77205,Female,disloyal Customer,25,Business travel,Eco,2994,2,2,2,4,2,4,2,2,1,4,4,2,3,2,306,278,neutral or dissatisfied
90881,26683,Male,Loyal Customer,47,Personal Travel,Eco,515,4,4,4,1,4,4,4,4,4,5,4,5,4,4,0,0,satisfied
90882,100457,Male,Loyal Customer,43,Business travel,Business,2011,2,2,2,2,5,5,5,4,4,4,4,5,4,3,17,8,satisfied
90883,24740,Male,Loyal Customer,35,Business travel,Eco,447,1,3,3,3,1,2,1,1,4,1,2,4,5,1,0,0,satisfied
90884,125396,Male,Loyal Customer,54,Business travel,Business,1790,5,5,5,5,2,5,2,2,2,2,2,4,2,3,0,0,satisfied
90885,37938,Female,Loyal Customer,7,Personal Travel,Eco,1065,4,5,4,2,2,4,2,2,5,2,5,4,4,2,2,0,neutral or dissatisfied
90886,126416,Female,Loyal Customer,49,Business travel,Business,2146,1,1,2,1,3,4,5,5,5,5,5,3,5,5,0,0,satisfied
90887,82557,Female,Loyal Customer,53,Business travel,Business,2243,1,1,1,1,5,5,5,4,4,5,4,3,4,4,0,0,satisfied
90888,71259,Female,Loyal Customer,36,Personal Travel,Eco,733,5,3,5,2,5,5,5,5,5,3,5,4,5,5,0,0,satisfied
90889,28446,Female,disloyal Customer,28,Business travel,Eco Plus,2496,3,3,3,4,3,4,4,2,2,2,3,4,4,4,0,0,neutral or dissatisfied
90890,85650,Female,Loyal Customer,54,Personal Travel,Eco Plus,259,2,4,2,4,3,4,5,1,1,2,1,1,1,5,76,67,neutral or dissatisfied
90891,81855,Male,Loyal Customer,27,Business travel,Business,1416,2,2,2,2,5,5,5,5,5,3,4,4,4,5,5,34,satisfied
90892,48021,Female,Loyal Customer,35,Business travel,Business,1630,3,3,3,3,4,1,2,5,5,5,5,4,5,3,0,0,satisfied
90893,111978,Male,Loyal Customer,16,Personal Travel,Eco,770,3,5,3,4,4,3,4,4,3,3,4,5,5,4,48,44,neutral or dissatisfied
90894,28558,Male,Loyal Customer,38,Business travel,Eco Plus,2640,5,5,5,5,5,5,5,5,2,2,5,4,3,5,0,0,satisfied
90895,6136,Female,disloyal Customer,47,Business travel,Eco,409,1,4,1,4,4,1,4,4,3,3,3,3,3,4,0,0,neutral or dissatisfied
90896,48031,Male,Loyal Customer,68,Personal Travel,Eco,1187,2,1,2,2,2,2,2,2,2,5,2,1,1,2,0,0,neutral or dissatisfied
90897,48094,Female,Loyal Customer,25,Business travel,Business,414,5,5,5,5,4,4,4,4,3,5,4,5,4,4,6,21,satisfied
90898,41682,Male,Loyal Customer,30,Personal Travel,Eco,347,3,5,5,4,3,5,3,3,4,4,5,4,4,3,0,0,neutral or dissatisfied
90899,37015,Male,Loyal Customer,69,Personal Travel,Eco,759,2,4,2,4,2,2,2,2,3,4,4,4,5,2,4,0,neutral or dissatisfied
90900,12590,Female,disloyal Customer,17,Business travel,Eco,542,2,4,2,3,5,2,5,5,3,1,4,4,3,5,0,0,neutral or dissatisfied
90901,11669,Male,Loyal Customer,67,Personal Travel,Eco,1117,2,2,2,3,5,2,5,5,2,2,3,4,2,5,0,0,neutral or dissatisfied
90902,31471,Female,Loyal Customer,46,Business travel,Eco,853,4,1,5,1,1,5,5,4,4,4,4,4,4,4,17,0,satisfied
90903,124043,Male,Loyal Customer,54,Business travel,Business,3304,5,5,5,5,3,4,5,5,5,5,5,3,5,4,0,0,satisfied
90904,113679,Male,Loyal Customer,54,Personal Travel,Eco,414,1,2,1,4,1,4,4,3,4,4,4,4,1,4,178,165,neutral or dissatisfied
90905,5333,Female,Loyal Customer,47,Business travel,Business,812,5,5,5,5,2,5,5,4,4,4,4,4,4,4,124,112,satisfied
90906,104166,Female,Loyal Customer,46,Business travel,Eco,349,3,4,4,4,2,1,2,3,3,3,3,2,3,4,0,0,neutral or dissatisfied
90907,124835,Female,Loyal Customer,62,Personal Travel,Eco,280,1,4,1,3,4,4,4,4,4,1,4,4,4,3,0,4,neutral or dissatisfied
90908,23575,Female,Loyal Customer,20,Business travel,Business,792,3,3,3,3,4,4,4,4,3,3,1,1,3,4,6,0,satisfied
90909,104709,Female,disloyal Customer,31,Business travel,Eco,779,2,2,2,4,2,2,2,2,1,4,2,1,3,2,36,23,neutral or dissatisfied
90910,84645,Male,Loyal Customer,30,Personal Travel,Eco Plus,669,4,4,4,3,5,4,5,5,5,2,4,3,5,5,81,67,neutral or dissatisfied
90911,112904,Female,disloyal Customer,23,Business travel,Eco,1129,3,3,3,3,3,5,3,1,2,4,4,3,3,3,201,190,neutral or dissatisfied
90912,118881,Male,Loyal Customer,13,Personal Travel,Eco,1136,2,4,2,3,3,2,3,3,3,5,5,4,5,3,7,4,neutral or dissatisfied
90913,29930,Male,Loyal Customer,8,Business travel,Business,571,2,2,5,2,5,5,5,5,1,3,4,5,1,5,0,0,satisfied
90914,41529,Male,Loyal Customer,23,Business travel,Business,1211,2,2,2,2,4,4,4,4,2,3,5,5,1,4,13,0,satisfied
90915,67688,Female,Loyal Customer,22,Business travel,Business,3834,1,2,2,2,1,1,1,1,3,2,2,3,3,1,4,11,neutral or dissatisfied
90916,18022,Female,Loyal Customer,60,Business travel,Eco Plus,332,2,4,4,4,1,2,2,2,2,2,2,2,2,1,64,79,neutral or dissatisfied
90917,111205,Male,Loyal Customer,54,Business travel,Business,1546,1,1,1,1,4,4,5,4,4,4,4,3,4,3,15,21,satisfied
90918,114744,Female,Loyal Customer,52,Business travel,Eco,308,3,4,4,4,2,4,4,3,3,3,3,2,3,3,0,0,neutral or dissatisfied
90919,64906,Male,Loyal Customer,51,Business travel,Business,190,3,3,3,3,5,4,4,5,5,5,4,4,5,4,0,0,satisfied
90920,115028,Female,Loyal Customer,45,Business travel,Business,2899,3,3,5,3,2,5,4,5,5,5,5,5,5,5,0,0,satisfied
90921,94433,Female,Loyal Customer,70,Business travel,Business,2207,3,1,2,1,4,4,3,3,3,3,3,4,3,3,5,3,neutral or dissatisfied
90922,25334,Female,Loyal Customer,28,Personal Travel,Eco,837,2,4,2,4,4,2,4,4,4,4,4,5,5,4,7,0,neutral or dissatisfied
90923,122273,Male,Loyal Customer,32,Personal Travel,Eco,544,2,5,2,4,3,2,3,3,1,1,3,1,1,3,0,0,neutral or dissatisfied
90924,27211,Female,Loyal Customer,61,Personal Travel,Eco,2717,2,5,2,1,2,4,5,4,4,2,4,3,4,4,0,0,neutral or dissatisfied
90925,37275,Male,Loyal Customer,31,Business travel,Business,1035,4,4,4,4,4,4,4,4,4,1,3,4,1,4,31,19,satisfied
90926,4433,Female,Loyal Customer,42,Business travel,Business,3670,2,1,1,1,4,3,4,2,2,2,2,3,2,3,0,9,neutral or dissatisfied
90927,26481,Male,Loyal Customer,39,Business travel,Eco Plus,925,4,4,4,4,4,4,4,4,2,1,2,5,3,4,0,0,satisfied
90928,87990,Female,Loyal Customer,47,Business travel,Business,581,2,2,2,2,3,5,4,5,5,5,5,3,5,5,0,0,satisfied
90929,66379,Male,Loyal Customer,22,Business travel,Business,1562,3,3,3,3,4,4,4,4,4,4,5,5,5,4,21,0,satisfied
90930,12502,Female,Loyal Customer,14,Personal Travel,Eco Plus,192,2,5,0,4,4,0,4,4,5,4,5,5,5,4,10,8,neutral or dissatisfied
90931,96421,Male,Loyal Customer,55,Business travel,Business,1246,2,2,2,2,2,5,4,5,5,5,5,4,5,4,7,0,satisfied
90932,76787,Male,disloyal Customer,24,Business travel,Business,546,0,5,0,4,2,0,2,2,4,4,4,3,4,2,0,0,satisfied
90933,27544,Female,Loyal Customer,10,Personal Travel,Eco,954,3,1,3,2,3,3,3,3,2,5,1,1,1,3,0,0,neutral or dissatisfied
90934,58243,Male,disloyal Customer,25,Business travel,Business,925,3,4,3,2,3,3,5,3,4,2,5,4,5,3,6,10,neutral or dissatisfied
90935,105078,Male,Loyal Customer,34,Business travel,Business,2360,1,1,1,1,3,4,5,4,4,4,4,5,4,3,13,0,satisfied
90936,66227,Female,Loyal Customer,33,Business travel,Business,2067,3,4,4,4,4,3,4,3,3,4,3,4,3,3,57,73,neutral or dissatisfied
90937,32830,Female,Loyal Customer,23,Business travel,Eco,163,5,1,1,1,5,5,4,5,4,5,3,4,4,5,0,0,satisfied
90938,106079,Female,Loyal Customer,54,Business travel,Business,3516,5,5,3,5,3,5,5,5,5,5,5,5,5,3,106,104,satisfied
90939,103167,Male,Loyal Customer,54,Business travel,Business,272,0,0,0,4,4,5,5,3,3,3,3,4,3,3,12,3,satisfied
90940,49155,Female,disloyal Customer,39,Business travel,Business,373,4,4,4,4,1,4,1,1,3,1,2,4,4,1,17,15,satisfied
90941,77945,Female,Loyal Customer,32,Business travel,Business,214,3,3,3,3,4,4,5,4,4,3,4,4,5,4,0,0,satisfied
90942,50218,Female,Loyal Customer,55,Business travel,Eco,86,3,1,1,1,3,2,3,3,3,3,3,2,3,4,0,0,neutral or dissatisfied
90943,124312,Female,Loyal Customer,31,Business travel,Business,1508,1,1,1,1,5,5,5,5,4,4,3,3,3,5,10,0,satisfied
90944,71173,Male,Loyal Customer,28,Business travel,Business,733,5,5,4,5,5,5,5,5,3,5,4,5,5,5,219,249,satisfied
90945,100455,Male,disloyal Customer,39,Business travel,Business,180,4,4,4,2,4,4,4,4,5,5,5,4,4,4,10,5,satisfied
90946,102914,Female,Loyal Customer,54,Business travel,Business,3428,5,5,5,5,3,5,5,4,4,4,4,5,4,5,41,21,satisfied
90947,18547,Female,Loyal Customer,22,Business travel,Business,192,5,5,5,5,5,5,3,5,2,4,4,4,1,5,4,2,satisfied
90948,20704,Female,Loyal Customer,35,Personal Travel,Eco,510,1,4,5,2,1,5,1,1,2,2,4,5,2,1,48,35,neutral or dissatisfied
90949,71001,Male,disloyal Customer,54,Business travel,Business,978,5,5,5,3,5,5,5,5,3,2,4,3,4,5,7,0,satisfied
90950,88020,Male,Loyal Customer,47,Business travel,Business,250,4,4,4,4,4,4,5,4,4,4,4,5,4,4,0,0,satisfied
90951,92904,Female,Loyal Customer,49,Business travel,Business,3970,4,4,4,4,3,5,5,5,5,5,5,3,5,5,0,0,satisfied
90952,71013,Male,disloyal Customer,7,Business travel,Eco,802,3,3,3,3,5,3,5,5,1,2,3,2,4,5,19,1,neutral or dissatisfied
90953,35599,Female,Loyal Customer,10,Business travel,Eco Plus,1010,3,1,1,1,3,4,1,3,1,5,4,3,4,3,0,0,neutral or dissatisfied
90954,128967,Male,Loyal Customer,46,Personal Travel,Eco,414,2,2,2,1,4,2,4,4,1,3,2,1,2,4,0,0,neutral or dissatisfied
90955,38180,Male,Loyal Customer,57,Personal Travel,Eco,1249,3,4,3,1,4,3,4,4,4,5,3,5,4,4,0,0,neutral or dissatisfied
90956,53014,Female,Loyal Customer,31,Business travel,Eco,1190,3,5,5,5,3,3,3,3,3,1,4,1,3,3,3,0,neutral or dissatisfied
90957,96938,Female,Loyal Customer,28,Business travel,Business,1975,2,2,2,2,4,4,4,4,4,4,4,3,5,4,72,59,satisfied
90958,113641,Female,Loyal Customer,53,Personal Travel,Eco,397,3,4,3,1,5,4,4,2,2,3,2,3,2,4,122,104,neutral or dissatisfied
90959,41038,Male,Loyal Customer,27,Business travel,Business,3875,3,3,3,3,5,5,5,5,1,4,4,5,2,5,0,0,satisfied
90960,129263,Female,Loyal Customer,45,Business travel,Business,2521,2,2,2,2,3,3,5,4,4,4,4,4,4,4,20,10,satisfied
90961,17743,Female,disloyal Customer,22,Business travel,Business,101,4,1,4,3,5,4,5,5,1,1,3,4,4,5,0,0,neutral or dissatisfied
90962,60410,Female,Loyal Customer,59,Personal Travel,Eco,1452,1,1,0,4,4,3,3,3,3,0,3,1,3,4,83,90,neutral or dissatisfied
90963,84075,Male,Loyal Customer,30,Business travel,Business,879,1,5,5,5,1,1,1,1,1,3,4,1,4,1,0,5,neutral or dissatisfied
90964,111711,Male,Loyal Customer,55,Business travel,Business,3807,2,4,4,4,3,3,3,2,2,2,2,4,2,1,7,0,neutral or dissatisfied
90965,706,Male,Loyal Customer,45,Business travel,Business,2987,1,1,1,1,2,4,4,5,5,5,4,5,5,3,0,0,satisfied
90966,63735,Male,Loyal Customer,26,Personal Travel,Eco,1660,4,1,4,4,5,4,5,5,2,1,4,2,3,5,0,0,satisfied
90967,17865,Female,disloyal Customer,20,Business travel,Eco,425,2,5,2,2,4,2,2,4,5,2,2,3,3,4,62,51,neutral or dissatisfied
90968,109293,Male,Loyal Customer,55,Business travel,Business,1072,4,4,4,4,3,4,5,4,4,4,4,3,4,5,0,0,satisfied
90969,21170,Female,Loyal Customer,50,Business travel,Business,3397,2,3,3,3,3,4,3,4,4,4,2,4,4,2,0,0,neutral or dissatisfied
90970,104538,Male,Loyal Customer,26,Business travel,Business,1047,2,4,4,4,2,3,2,2,2,2,3,2,4,2,0,0,neutral or dissatisfied
90971,8348,Female,disloyal Customer,9,Business travel,Eco,783,1,1,1,2,3,1,3,3,1,4,3,1,2,3,0,0,neutral or dissatisfied
90972,17349,Male,Loyal Customer,29,Business travel,Business,563,5,5,5,5,4,5,4,4,3,3,5,3,5,4,100,87,satisfied
90973,47811,Male,disloyal Customer,25,Business travel,Eco,817,3,3,3,4,4,3,4,4,4,2,4,1,4,4,0,0,neutral or dissatisfied
90974,118271,Female,Loyal Customer,48,Business travel,Business,602,3,3,3,3,5,5,5,5,5,5,5,4,5,3,0,0,satisfied
90975,8543,Male,Loyal Customer,56,Business travel,Business,109,4,4,4,4,4,5,5,5,5,5,4,4,5,4,0,17,satisfied
90976,50201,Female,disloyal Customer,29,Business travel,Eco,89,2,5,2,3,4,2,4,4,1,4,3,2,2,4,1,0,neutral or dissatisfied
90977,86094,Male,Loyal Customer,59,Business travel,Business,226,5,5,5,5,4,4,5,4,4,4,4,5,4,5,0,0,satisfied
90978,40580,Male,disloyal Customer,43,Business travel,Eco,391,3,2,3,3,3,3,3,3,4,3,3,4,4,3,0,0,neutral or dissatisfied
90979,43524,Female,Loyal Customer,55,Personal Travel,Eco Plus,594,3,4,3,3,4,4,4,1,1,3,1,1,1,2,4,0,neutral or dissatisfied
90980,10368,Male,Loyal Customer,41,Business travel,Business,201,4,4,4,4,2,4,4,4,4,4,5,5,4,3,0,0,satisfied
90981,34307,Female,Loyal Customer,55,Personal Travel,Eco,280,3,4,4,1,3,5,1,2,2,4,2,1,2,2,0,0,neutral or dissatisfied
90982,11724,Male,Loyal Customer,57,Business travel,Business,3014,3,3,3,3,3,4,4,5,5,4,5,5,5,5,4,6,satisfied
90983,74460,Male,disloyal Customer,25,Business travel,Business,1464,0,0,0,4,5,0,5,5,5,3,4,5,5,5,21,27,satisfied
90984,114107,Male,disloyal Customer,49,Business travel,Business,819,4,4,4,3,4,4,4,4,3,5,5,3,4,4,0,0,neutral or dissatisfied
90985,74066,Female,Loyal Customer,39,Business travel,Business,3660,4,2,2,2,2,3,3,4,4,4,4,4,4,1,65,55,neutral or dissatisfied
90986,9509,Female,Loyal Customer,24,Personal Travel,Eco,239,1,5,1,4,4,1,4,4,5,4,5,4,4,4,32,20,neutral or dissatisfied
90987,86958,Male,Loyal Customer,57,Business travel,Business,3519,2,2,2,2,2,5,4,5,5,5,5,4,5,5,29,26,satisfied
90988,30354,Male,Loyal Customer,51,Business travel,Business,862,3,3,3,3,4,5,3,5,5,5,5,3,5,5,0,0,satisfied
90989,10222,Male,Loyal Customer,38,Business travel,Business,216,5,5,5,5,3,4,5,4,4,4,4,4,4,4,29,24,satisfied
90990,119055,Female,Loyal Customer,68,Personal Travel,Eco,2279,3,3,3,3,2,3,2,2,2,3,2,2,2,1,2,8,neutral or dissatisfied
90991,111129,Male,Loyal Customer,41,Business travel,Business,1180,3,3,3,3,5,5,5,3,2,4,4,5,4,5,132,130,satisfied
90992,36561,Male,Loyal Customer,58,Business travel,Business,2958,3,4,4,4,2,4,3,3,3,3,3,2,3,4,29,40,neutral or dissatisfied
90993,99750,Male,disloyal Customer,35,Business travel,Eco,255,2,0,2,3,1,2,1,1,3,1,1,4,1,1,0,0,neutral or dissatisfied
90994,104808,Female,Loyal Customer,21,Personal Travel,Eco,587,2,3,2,4,4,2,4,4,4,1,3,1,4,4,8,0,neutral or dissatisfied
90995,65021,Male,disloyal Customer,17,Business travel,Eco,551,2,0,3,3,2,3,2,2,2,5,3,1,4,2,0,0,neutral or dissatisfied
90996,84556,Male,Loyal Customer,68,Personal Travel,Eco,2556,3,1,4,4,5,4,5,5,2,5,3,2,4,5,0,0,neutral or dissatisfied
90997,87086,Female,Loyal Customer,47,Business travel,Eco,594,2,2,2,2,5,3,4,3,3,2,3,2,3,3,73,60,neutral or dissatisfied
90998,34845,Male,Loyal Customer,67,Personal Travel,Eco Plus,301,3,5,3,3,5,3,5,5,2,1,4,2,5,5,0,12,neutral or dissatisfied
90999,118633,Female,Loyal Customer,65,Business travel,Eco,325,3,1,1,1,5,3,3,3,3,3,3,3,3,2,27,16,neutral or dissatisfied
91000,71344,Female,Loyal Customer,65,Personal Travel,Eco,1514,3,4,3,2,5,4,4,3,3,3,3,4,3,5,0,0,neutral or dissatisfied
91001,8530,Female,Loyal Customer,56,Business travel,Business,3408,4,4,4,4,3,5,4,5,5,5,5,3,5,3,93,92,satisfied
91002,103264,Male,Loyal Customer,53,Business travel,Business,888,5,5,5,5,2,5,4,5,5,5,5,5,5,3,9,0,satisfied
91003,68993,Male,Loyal Customer,52,Business travel,Eco,2422,3,3,3,3,3,3,3,1,1,3,4,3,4,3,0,0,neutral or dissatisfied
91004,97713,Male,disloyal Customer,12,Business travel,Eco,942,2,2,2,4,1,2,1,1,3,1,3,2,3,1,73,67,neutral or dissatisfied
91005,75192,Male,Loyal Customer,25,Business travel,Business,1726,1,3,3,3,1,1,1,1,2,3,3,1,4,1,32,5,neutral or dissatisfied
91006,30185,Male,disloyal Customer,37,Business travel,Eco Plus,253,1,0,0,4,4,0,4,4,1,4,3,5,3,4,13,12,neutral or dissatisfied
91007,25299,Female,Loyal Customer,80,Business travel,Business,3318,1,3,3,3,5,4,3,1,1,1,1,1,1,3,13,6,neutral or dissatisfied
91008,96866,Female,Loyal Customer,67,Business travel,Eco,381,3,5,3,3,2,4,4,3,3,3,3,3,3,4,21,21,neutral or dissatisfied
91009,80755,Female,Loyal Customer,31,Business travel,Eco Plus,393,3,1,1,1,3,3,3,3,4,3,1,3,2,3,0,0,neutral or dissatisfied
91010,70979,Female,Loyal Customer,30,Business travel,Business,802,2,1,2,2,4,4,4,4,4,5,4,5,5,4,0,0,satisfied
91011,109260,Female,Loyal Customer,58,Business travel,Business,3451,5,5,5,5,5,5,4,3,3,3,3,3,3,5,0,3,satisfied
91012,89831,Female,Loyal Customer,52,Personal Travel,Eco Plus,1076,2,5,1,1,3,5,5,2,2,1,3,5,2,4,0,0,neutral or dissatisfied
91013,60803,Female,Loyal Customer,40,Personal Travel,Eco,472,4,0,4,1,5,4,5,5,4,2,4,4,5,5,0,0,neutral or dissatisfied
91014,116288,Female,Loyal Customer,59,Personal Travel,Eco,372,3,0,3,3,2,5,2,2,2,3,4,5,2,5,64,67,neutral or dissatisfied
91015,84277,Male,Loyal Customer,52,Business travel,Business,2463,3,2,2,2,2,4,4,3,3,2,3,3,3,1,33,34,neutral or dissatisfied
91016,11463,Male,Loyal Customer,49,Business travel,Eco Plus,667,2,4,4,4,2,2,2,2,2,3,2,4,3,2,35,39,neutral or dissatisfied
91017,99823,Female,Loyal Customer,32,Business travel,Business,680,1,1,1,1,4,4,4,4,5,4,4,4,5,4,2,14,satisfied
91018,29968,Male,disloyal Customer,38,Business travel,Eco,373,4,1,4,1,4,4,4,4,1,2,1,2,2,4,0,0,neutral or dissatisfied
91019,110572,Female,Loyal Customer,48,Business travel,Eco,488,3,5,5,5,1,3,3,3,3,3,3,3,3,1,15,17,neutral or dissatisfied
91020,47074,Female,Loyal Customer,8,Personal Travel,Eco,639,3,4,3,2,5,3,5,5,3,5,5,3,4,5,9,0,neutral or dissatisfied
91021,29508,Male,Loyal Customer,63,Personal Travel,Eco,1216,4,5,3,1,4,3,4,4,3,4,3,3,3,4,0,0,neutral or dissatisfied
91022,104951,Female,Loyal Customer,50,Business travel,Business,337,3,3,2,2,5,4,3,3,3,3,3,3,3,1,39,55,neutral or dissatisfied
91023,84360,Female,Loyal Customer,26,Business travel,Business,2709,2,2,2,2,5,5,5,5,4,2,5,5,5,5,0,11,satisfied
91024,113320,Male,Loyal Customer,58,Business travel,Business,2746,4,4,4,4,4,5,5,5,5,5,5,3,5,3,22,12,satisfied
91025,34214,Female,Loyal Customer,17,Personal Travel,Eco,1046,1,5,1,1,4,1,1,4,3,3,5,3,5,4,1,20,neutral or dissatisfied
91026,923,Male,Loyal Customer,43,Business travel,Business,2954,3,2,2,2,5,4,4,2,2,1,3,3,2,3,0,0,neutral or dissatisfied
91027,28884,Female,Loyal Customer,21,Business travel,Business,954,2,3,3,3,2,2,2,2,4,2,2,4,3,2,12,6,neutral or dissatisfied
91028,126855,Male,Loyal Customer,46,Personal Travel,Eco,2296,1,5,0,4,4,0,4,4,3,5,4,3,2,4,0,0,neutral or dissatisfied
91029,14468,Male,Loyal Customer,17,Personal Travel,Eco,761,5,4,5,1,2,5,1,2,3,2,5,5,5,2,0,0,satisfied
91030,94184,Female,Loyal Customer,51,Business travel,Business,3937,4,1,4,4,4,5,4,5,5,5,5,3,5,3,1,0,satisfied
91031,83695,Male,Loyal Customer,11,Personal Travel,Eco,577,4,5,4,2,1,4,1,1,5,3,5,4,5,1,10,12,neutral or dissatisfied
91032,66974,Female,Loyal Customer,46,Business travel,Business,918,3,3,3,3,5,4,5,4,4,4,4,5,4,3,0,0,satisfied
91033,7600,Female,Loyal Customer,58,Business travel,Business,2896,1,1,1,1,2,5,4,5,5,5,5,5,5,3,21,40,satisfied
91034,118724,Male,Loyal Customer,15,Personal Travel,Eco,646,4,3,4,4,2,4,2,2,1,1,4,3,3,2,2,0,neutral or dissatisfied
91035,43286,Male,Loyal Customer,51,Business travel,Eco,436,1,3,3,3,1,1,1,1,4,5,3,2,4,1,0,11,neutral or dissatisfied
91036,18935,Male,Loyal Customer,23,Personal Travel,Eco,448,4,4,4,5,4,4,4,4,5,5,5,3,4,4,0,0,neutral or dissatisfied
91037,14948,Female,Loyal Customer,40,Business travel,Business,554,2,2,2,2,1,3,4,2,2,2,2,3,2,4,0,0,neutral or dissatisfied
91038,75421,Female,Loyal Customer,32,Business travel,Business,2342,1,2,2,2,1,1,1,1,1,1,2,3,4,1,37,24,neutral or dissatisfied
91039,50256,Male,Loyal Customer,65,Business travel,Business,421,2,2,2,2,4,3,3,2,2,2,2,1,2,2,0,8,neutral or dissatisfied
91040,75726,Female,Loyal Customer,43,Business travel,Eco,813,3,1,1,1,5,3,4,3,3,3,3,2,3,3,4,3,neutral or dissatisfied
91041,36548,Male,Loyal Customer,50,Business travel,Eco,1185,4,5,5,5,3,4,3,3,4,4,5,3,5,3,8,0,satisfied
91042,79814,Female,Loyal Customer,40,Business travel,Business,1690,5,5,5,5,2,4,5,4,4,4,4,4,4,4,8,0,satisfied
91043,91512,Male,Loyal Customer,52,Business travel,Eco,1620,2,4,4,4,2,2,2,2,2,5,3,3,4,2,0,0,neutral or dissatisfied
91044,123155,Female,disloyal Customer,37,Business travel,Business,328,2,2,2,2,5,2,5,5,4,5,4,4,5,5,0,0,neutral or dissatisfied
91045,73464,Female,Loyal Customer,70,Personal Travel,Eco,1144,2,2,2,4,5,3,3,5,5,2,5,3,5,3,1,0,neutral or dissatisfied
91046,110129,Female,Loyal Customer,16,Business travel,Business,1780,1,1,1,1,2,2,2,2,3,4,5,4,5,2,3,0,satisfied
91047,58119,Female,Loyal Customer,58,Personal Travel,Eco,612,3,4,3,5,5,4,5,3,3,3,3,4,3,3,0,0,neutral or dissatisfied
91048,49587,Male,Loyal Customer,45,Business travel,Eco,363,4,5,5,5,4,4,4,4,5,5,2,1,4,4,0,9,satisfied
91049,123593,Male,Loyal Customer,65,Personal Travel,Eco,1773,2,4,1,3,3,1,3,3,3,4,3,4,2,3,0,12,neutral or dissatisfied
91050,124331,Male,Loyal Customer,62,Personal Travel,Eco Plus,255,4,0,4,2,2,4,2,2,5,2,4,4,4,2,19,17,neutral or dissatisfied
